Project ID,Project Name,Street,Borough,BBL,BIN,Latitude,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units
52115,125 BORINQUEN PLACE,GRAND ST EXTENSION,Brooklyn,3024110001.0,3425954.0,40.710618,New Construction,No,Non Prevailing Wage,0,0,25,0,0,0,6,5,14,0,0,0,0,25,0,25,125
52119,EXCELSIOR II,WEST 169 STREET,Bronx,2025180031.0,2124814.0,40.839973,New Construction,No,Non Prevailing Wage,6,29,24,0,0,1,5,24,31,0,0,0,0,60,0,60,60
52122,Essex Crossing - Site 2,DELANCEY STREET,Manhattan,1003527501.0,1090554.0,40.718509,New Construction,No,Non Prevailing Wage,0,6,47,18,27,0,36,24,32,6,0,0,0,98,0,98,195
52126,509 West 38th Street,WEST 38 STREET,Manhattan,1007107501.0,1090727.0,40.757343,New Construction,No,Non Prevailing Wage,0,0,46,0,0,0,15,25,6,0,0,0,0,46,0,46,225
52129,56 NORTH 9TH STREET,NORTH 9 STREET,Brooklyn,3023097502.0,3425621.0,40.721113,New Construction,No,Non Prevailing Wage,0,0,9,0,0,0,1,3,5,0,0,0,0,9,0,9,45
52182,DANIEL GILMARTIN HDFC,99 STREET,Queens,4019360020.0,4047630.0,40.739956,Preservation,Yes,Non Prevailing Wage,0,151,0,0,0,0,151,0,0,0,0,0,0,151,0,151,151
52218,56 FULTON STREET,FULTON STREET,Manhattan,1000760006.0,1090416.0,40.7085,New Construction,No,Non Prevailing Wage,0,12,12,0,6,0,9,10,11,0,0,0,0,30,0,30,120
52223,JERICHO. 2065 WALTON AVENUE,WALTON AVENUE,Bronx,2031790060.0,2129079.0,40.853952,New Construction,No,Prevailing Wage,89,0,1,0,0,0,89,0,1,0,0,0,0,90,0,90,90
52224,Fairmont Place HDFC,FAIRMOUNT PLACE,Bronx,2029550044.0,2010050.0,40.842766,Preservation,Yes,Non Prevailing Wage,0,0,0,26,0,0,9,14,3,0,0,0,0,26,0,26,26
52241,606 WEST 57TH STREET,WEST 57 STREET,Manhattan,1011040031.0,1090190.0,40.770531,New Construction,No,Non Prevailing Wage,0,103,103,52,0,0,55,109,86,8,0,0,0,258,0,258,1028
52272,CARROLL GARDENS- PHASE 2 (363 BOND STREET),BOND STREET,Brooklyn,3004520001.0,3421398.0,40.678189,New Construction,No,Non Prevailing Wage,0,0,54,0,0,0,21,23,10,0,0,0,0,54,0,54,270
52287,229 Cherry Street,CHERRY STREET,Manhattan,1002487501.0,1089772.0,40.711063,New Construction,No,Non Prevailing Wage,0,0,204,0,0,0,49,51,104,0,0,0,0,204,0,204,205
52318,33 Bond Street,BOND STREET,Brooklyn,3001667502.0,3422112.0,40.688643,New Construction,No,Non Prevailing Wage,0,0,143,0,0,0,51,52,40,0,0,0,0,143,0,143,714
52319,Chinatown Planning Council HDFC,NORFOLK STREET,Manhattan,1003460001.0,1004154.0,40.717025,Preservation,Yes,Non Prevailing Wage,0,155,0,0,0,0,0,143,12,0,0,0,0,155,0,155,155
52320,1515 BEDFORD AVENUE,BEDFORD AVENUE,Brooklyn,3012530001.0,3413781.0,40.671173,New Construction,No,Non Prevailing Wage,0,0,29,0,0,0,8,7,14,0,0,0,0,29,0,29,142
52369,500 Waverly,WAVERLY AVENUE,Brooklyn,3020117502.0,3426479.0,40.682818,New Construction,No,Non Prevailing Wage,0,0,11,0,0,0,1,4,6,0,0,0,0,0,11,11,48
52396,Tremont Renaissance,PARK AVENUE,Bronx,2030277501.0,2128937.0,40.847864,New Construction,No,Non Prevailing Wage,0,0,129,126,0,1,25,94,119,18,0,0,0,256,0,256,256
52405,Triataros Corp.,AUTUMN AVENUE,Brooklyn,3041800006.0,3093916.0,40.678765,Preservation,No,Non Prevailing Wage,0,1,14,4,0,1,0,10,10,0,0,0,0,20,0,20,20
52411,Twin Parks S.W.,VALENTINE AVENUE,Bronx,2031420001.0,2013284.0,40.850099,Preservation,Yes,Non Prevailing Wage,0,0,536,0,0,0,24,127,155,182,48,0,0,536,0,536,536
52413,Harry Silver Apartments,MIDWOOD STREET,Brooklyn,3045900051.0,3323070.0,40.661191,Preservation,Yes,Non Prevailing Wage,0,0,288,0,0,0,0,72,184,32,0,0,0,0,288,288,288
52415,UPS. 1060 Rev. James Polite Ave,REV JAMES POLITE AVENUE,Bronx,2026910064.0,2128690.0,40.825102,New Construction,No,Prevailing Wage,42,14,12,0,0,1,56,0,13,0,0,0,0,69,0,69,69
52435,Essex Crossing - Site 6,BROOME STREET,Manhattan,1003477501.0,1089451.0,40.716678,New Construction,No,Non Prevailing Wage,0,20,79,0,0,1,0,100,0,0,0,0,0,100,0,100,100
52436,153 Manhattan Ave HDFC Extended Affordability,MANHATTAN AVENUE,Manhattan,1018430014.0,1055683.0,40.799427,Preservation,Yes,Non Prevailing Wage,0,0,63,0,0,1,1,29,25,9,0,0,0,64,0,64,64
52467,FORD BEDFORD. 2848 BAINBRIDGE AVE.SERVIAM HEIGHTS,EAST 198 STREET,Bronx,2032910024.0,2117126.0,40.868051,New Construction,No,Prevailing Wage,138,0,0,0,0,2,0,138,2,0,0,0,0,140,0,140,140
52580,237 DUFFIELD STREET,DUFFIELD STREET,Brooklyn,3001460007.0,3425660.0,40.691078,New Construction,No,Non Prevailing Wage,0,0,22,0,0,0,1,18,3,0,0,0,0,22,0,22,105
52597,HELP. 984 Woodycrest Avenue,WOODYCREST AVENUE,Bronx,2025070015.0,2129368.0,40.83218,New Construction,No,Prevailing Wage,48,0,0,0,0,0,48,0,0,0,0,0,0,48,0,48,48
52610,Crossroads Plaza I,SOUTHERN BOULEVARD,Bronx,2025827502.0,2128607.0,40.811296,New Construction,No,Non Prevailing Wage,0,0,123,40,0,0,7,65,65,26,0,0,0,163,0,163,163
52626,1007 ATLANTIC AVENUE,ATLANTIC AVENUE,Brooklyn,3020197505.0,3426775.0,40.680013,New Construction,No,Non Prevailing Wage,0,0,10,0,0,0,2,3,5,0,0,0,0,10,0,10,50
52646,Common Ground.411 East 178th St. Webster Ave.,EAST 178 STREET,Bronx,2030280003.0,2127101.0,40.849058,New Construction,No,Prevailing Wage,90,0,80,0,0,1,170,0,1,0,0,0,0,171,0,171,171
52656,Affordable & Supportive Family Housing at Van Dyke,MOTHER GASTON BOULEVARD,Brooklyn,3037940028.0,3416956.0,40.664136,New Construction,No,Prevailing Wage,75,0,25,0,0,1,0,24,77,0,0,0,0,101,0,101,101
52661,3160 Park Avenue (Mixed Income),COURTLANDT AVENUE,Bronx,2024197501.0,2127131.0,40.824253,New Construction,No,Non Prevailing Wage,0,0,57,0,0,0,0,15,30,12,0,0,0,57,0,57,152
52662,Longfellow Avenue,LAFAYETTE AVENUE,Bronx,2027620181.0,2006477.0,40.81699,Preservation,No,Non Prevailing Wage,0,18,90,0,38,3,16,75,52,6,0,0,0,149,0,149,149
52666,STRIVERS PLAZA,WEST 140 STREET,Manhattan,1020267501.0,1089378.0,40.819305,New Construction,No,Non Prevailing Wage,0,11,0,0,42,1,15,12,27,0,0,0,0,54,0,54,54
52667,Summit Ridge,SUMMIT AVENUE,Bronx,2025240033.0,2129213.0,40.832201,New Construction,No,Non Prevailing Wage,0,12,45,0,0,1,8,20,24,6,0,0,0,58,0,58,58
52674,Genesis Year 15 Resyndication,5 AVENUE,Manhattan,1017260037.0,1053697.0,40.808783,Preservation,No,Non Prevailing Wage,0,28,324,0,0,6,28,131,167,31,1,0,0,358,0,358,358
52701,YWCA OF BROOKLYN (LOAN II),3 AVENUE,Brooklyn,3001797503.0,3000753.0,40.68581,Preservation,No,Non Prevailing Wage,0,87,128,0,0,0,215,0,0,0,0,0,0,215,0,215,215
52721,Morrisania Portfolio,CLAY AVENUE,Bronx,2024260004.0,2002068.0,40.830152,Preservation,No,Non Prevailing Wage,545,72,39,9,0,11,13,208,262,147,46,0,0,668,8,676,676
52722,Our Lady of Lourdes,BROADWAY,Brooklyn,3034680065.0,3418432.0,40.680704,New Construction,No,Non Prevailing Wage,3,5,10,0,0,0,0,0,6,12,0,0,0,18,0,18,18
52723,Prospect Plaza - Site 2,SARATOGA AVENUE,Brooklyn,3014630041.0,3425325.0,40.672159,New Construction,No,Prevailing Wage,62,10,76,0,0,1,0,16,112,21,0,0,0,149,0,149,149
52724,PUTNAM,HANCOCK STREET,Brooklyn,3016580092.0,3045992.0,40.685324,Preservation,Yes,Non Prevailing Wage,0,30,68,0,19,1,22,32,13,48,3,0,0,118,0,118,118
52725,Franklin,BERGEN STREET,Brooklyn,3012170034.0,3030589.0,40.676446,Preservation,No,Non Prevailing Wage,0,0,80,0,17,0,5,30,52,10,0,0,0,97,0,97,97
52728,SCATTERED SITES LP.YR15.FY22,WEST 159 STREET,Manhattan,1021170031.0,1062762.0,40.834304,Preservation,No,Non Prevailing Wage,16,24,13,0,0,2,1,16,24,14,0,0,0,55,0,55,55
52733,HCCI 2,ADAM C POWELL BOULEVARD,Manhattan,1019060064.0,1057700.0,40.806748,Preservation,No,Non Prevailing Wage,0,0,220,171,0,8,6,66,179,117,25,6,0,399,0,399,399
52734,Tremont Anthony,ANTHONY AVENUE,Bronx,2028090037.0,2007712.0,40.848979,Preservation,No,Non Prevailing Wage,0,9,15,0,8,0,1,1,9,8,13,0,0,32,0,32,32
52735,HELP DUMONT LLC.YR15.FY17,HINSDALE STREET,Brooklyn,3037837501.0,3084436.0,40.66684,Preservation,No,Non Prevailing Wage,23,121,4,1,0,1,0,18,79,51,2,0,0,150,0,150,150
52737,FAC RENAISSANCE HDFC,4 AVENUE,Brooklyn,3004130036.0,3006621.0,40.67986,Preservation,No,Non Prevailing Wage,0,50,30,1,0,1,3,31,33,13,2,0,0,82,0,82,82
52741,Walton Heights Apartments,EAST 199 STREET,Bronx,2032960034.0,2016915.0,40.869884,Preservation,Yes,Non Prevailing Wage,0,14,45,0,20,0,0,17,19,43,0,0,0,79,0,79,79
52752,Urban Strategies Apts,FULTON STREET,Brooklyn,3015510006.0,3042163.0,40.678368,Preservation,No,Non Prevailing Wage,0,11,112,0,0,3,9,18,93,6,0,0,0,126,0,126,126
52756,PACC ABCCD RESYNDICATION,BEDFORD AVENUE,Brooklyn,3018020001.0,3050556.0,40.686967,Preservation,No,Non Prevailing Wage,0,0,492,0,0,0,39,130,246,74,3,0,0,492,0,492,492
52757,BEC Phase 1,BEDFORD AVENUE,Brooklyn,3012310047.0,3031131.0,40.674263,Preservation,No,Non Prevailing Wage,0,31,176,0,0,5,13,26,155,17,1,0,0,212,0,212,212
52758,CSH,ATLANTIC AVENUE,Brooklyn,3014330033.0,3038568.0,40.676536,Preservation,No,Non Prevailing Wage,0,50,259,0,50,0,30,122,169,34,4,0,0,359,0,359,359
52774,JAMAICA CROSSING (HIGH-RISE),ARCHER AVENUE,Queens,4099987501.0,4607280.0,40.700836,New Construction,No,Non Prevailing Wage,0,0,90,0,448,1,98,202,217,22,0,0,0,539,0,539,539
52775,JAMAICA CROSSING (MID-RISE),ARCHER AVENUE,Queens,4099980095.0,4607281.0,40.70098,New Construction,No,Non Prevailing Wage,0,26,78,25,0,1,12,46,60,12,0,0,0,130,0,130,130
52782,Pitkin Berriman,PITKIN AVENUE,Brooklyn,3040057501.0,3427077.0,40.674238,New Construction,No,Non Prevailing Wage,8,16,35,0,0,1,0,27,29,4,0,0,0,60,0,60,60
52783,ST. AUGUSTINE APARTMENTS,FULTON AVENUE,Bronx,2026110001.0,2128904.0,40.829704,New Construction,No,Non Prevailing Wage,35,12,64,0,0,1,35,19,37,21,0,0,0,112,0,112,112
52788,86 Fleet Place,MYRTLE AVENUE,Brooklyn,3020617501.0,3424517.0,40.693572,New Construction,No,Non Prevailing Wage,0,0,29,0,0,0,9,13,6,1,0,0,0,29,0,29,440
52789,210 Livingston Street,HOYT STREET,Brooklyn,3001657504.0,3426645.0,40.689269,New Construction,No,Non Prevailing Wage,0,0,74,0,0,0,22,34,18,0,0,0,0,74,0,74,368
52790,125 Metropolitan Avenue,NORTH 3 STREET,Brooklyn,3023587504.0,3425618.0,40.716805,New Construction,No,Non Prevailing Wage,0,0,15,0,0,0,7,5,3,0,0,0,0,15,0,15,75
52795,WIN. 21 WEST 118TH STREET,WEST 118 STREET,Manhattan,1017170022.0,1083960.0,40.802468,Preservation,No,Non Prevailing Wage,34,0,0,0,0,1,3,3,29,0,0,0,0,35,0,35,35
52798,BRC. 233 LANDING ROAD,LANDING ROAD,Bronx,2032367501.0,2129308.0,40.862445,New Construction,No,Non Prevailing Wage,0,118,17,0,0,1,111,7,18,0,0,0,0,136,0,136,136
52827,2609 Briggs Realty LLC,BRIGGS AVENUE,Bronx,2032930139.0,2016826.0,40.864239,Preservation,No,Non Prevailing Wage,2,0,51,2,0,0,0,55,0,0,0,0,0,55,0,55,55
